msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02005162,102,171,66,138,105,103,126,10
E02005163,87,138,49,71,50,46,51,0
E02005164,88,103,50,77,81,73,75,11
E02005165,149,172,57,141,55,54,59,19
E02005166,41,61,27,60,50,63,67,7
E02005167,196,227,35,109,47,41,48,4
E02005168,111,145,50,65,33,28,25,3
E02005169,90,87,30,70,27,42,45,11
E02005170,151,175,69,113,48,48,49,16
E02005171,64,77,28,71,50,56,74,7
E02005172,156,177,21,180,47,63,61,4
E02005173,237,250,53,102,31,32,27,9
E02005174,131,152,35,158,46,64,46,13
E02005175,122,169,31,195,44,51,63,17
E02005921,135,130,24,131,34,44,54,12
E02005922,23,39,27,52,46,69,97,5
E02005923,17,39,23,39,60,64,110,9
E02005924,39,75,28,57,69,73,113,18
E02005925,23,30,17,65,67,90,166,12
E02005926,95,149,51,113,105,96,133,8
E02005927,54,67,29,42,35,63,71,4
E02005928,166,183,53,106,85,74,65,6
E02005929,156,173,19,131,40,44,65,3
E02005930,168,162,24,132,47,50,77,8
E02005931,88,103,16,125,37,52,65,20
E02005932,28,41,17,29,18,23,31,2
E02005933,42,75,35,46,58,59,88,1
E02005934,63,98,58,80,121,76,126,9
E02005935,50,61,17,38,46,25,49,12
E02005936,187,161,38,132,67,72,113,34
E02005937,87,149,48,82,79,68,91,6
E02005938,46,62,43,54,82,75,95,6
E02005939,92,97,43,48,82,58,84,4
E02005940,188,103,36,61,37,36,33,6
E02005941,177,102,23,34,21,23,23,5
E02005942,218,78,7,25,7,6,10,4
E02005943,80,85,31,53,58,92,80,13
E02005944,32,43,25,41,47,82,111,9
E02005945,178,116,37,67,49,47,54,6
E02005946,79,81,28,56,70,71,76,8
E02005947,140,56,9,26,15,23,19,6
E02005948,74,51,7,34,28,40,40,5
E02005949,40,35,17,29,40,63,89,21
E02005950,61,50,22,47,22,32,50,4
E02005951,71,64,22,38,20,34,42,3
E02005952,39,68,35,65,80,121,131,21
E02005953,23,27,12,23,25,38,59,6
E02005954,90,78,40,58,87,114,120,22
E02005955,33,60,29,57,90,94,151,12
E02005956,6,38,18,22,49,97,111,14
E02005957,13,19,11,32,38,57,84,5
E02005958,58,80,21,52,33,28,56,4
E02005959,97,107,31,92,73,50,59,6
E02005960,101,133,30,85,52,43,68,4
E02005961,113,122,35,126,75,61,84,6
E02005962,129,171,35,156,83,56,78,11
E02005963,123,116,28,106,90,79,133,17
E02005964,148,157,43,122,61,51,85,3
E02005965,130,109,17,128,35,40,44,16
E02005966,26,41,9,16,21,9,25,4
E02005967,58,75,12,43,65,72,91,10
E02005968,129,117,20,102,35,45,36,4
E02005969,190,159,42,105,71,60,83,21
E02005970,24,38,15,25,35,42,71,4
E02005971,46,79,32,45,83,75,104,9
E02005972,202,174,47,112,75,56,86,8
E02005973,160,152,27,89,47,46,41,4
E02005974,155,146,28,89,40,28,29,9
E02005975,273,205,34,154,53,44,49,7
E02005976,221,154,14,107,20,16,23,16
E02005977,134,173,43,108,53,42,56,4
E02005978,194,149,45,86,52,52,63,7
E02005979,173,176,64,115,126,97,111,15
E02005980,187,192,54,130,115,96,117,6
E02005981,151,125,46,68,65,42,51,1
E02005982,124,94,23,44,55,46,45,1
E02005983,179,156,39,67,96,63,85,25
E02005984,189,163,30,102,49,60,61,2
E02005985,106,94,45,60,85,63,140,5
E02005986,120,162,48,125,63,67,110,6
E02005987,126,134,36,102,83,66,113,11
E02005988,138,132,30,65,79,58,73,4
E02005991,219,173,44,95,96,78,85,17
E02005992,271,200,36,117,72,56,73,10
E02006886,224,195,36,208,84,52,107,15
E02005993,90,101,31,92,62,52,102,18
E02005994,117,137,22,130,37,54,68,8
E02005995,141,150,21,137,44,54,63,2
E02005996,209,177,47,121,81,92,91,6
E02005997,146,133,27,93,60,46,51,7
E02005998,139,131,32,106,65,43,85,5
E02005999,117,117,14,144,58,64,82,4
E02006000,152,176,35,111,85,64,90,14
E02006001,37,41,18,26,42,43,66,2
E02006002,115,165,50,124,102,134,139,24
E02006003,82,93,26,106,53,61,106,7
E02006004,141,157,24,136,39,41,39,5
E02006005,39,69,29,51,49,30,57,10
E02006006,50,83,35,66,66,53,89,7
E02006007,143,139,32,125,53,63,81,5
E02006317,101,124,31,82,49,26,48,4
E02006318,147,152,29,92,22,27,17,3
E02006319,43,80,27,76,73,61,70,13
E02006320,46,49,18,76,58,48,46,8
E02006321,109,143,33,63,19,21,21,4
E02006322,91,109,20,74,30,21,21,6
E02006323,120,118,46,100,44,24,29,5
E02006324,91,111,45,59,57,32,34,5
E02006325,194,184,46,103,27,14,20,2
E02006326,106,133,42,86,38,28,22,1
E02006327,201,162,28,83,27,26,12,5
E02006328,132,162,37,107,54,37,41,15
E02006329,185,162,22,85,16,19,18,16
E02006330,158,174,54,150,103,69,88,11
E02006331,177,182,35,76,38,20,36,10
E02006332,149,141,23,84,16,8,13,11
E02006333,197,185,28,133,71,44,48,8
E02006334,266,215,29,113,27,10,13,3
E02006335,148,170,54,116,65,67,41,7
E02006336,39,72,33,57,70,52,63,4
E02006337,139,214,94,122,68,60,32,5
E02006338,73,127,53,99,69,45,51,5
E02006339,65,97,35,70,49,33,59,10
E02006341,109,175,55,75,71,62,77,13
E02006342,138,139,55,76,35,39,45,7
E02006343,208,188,50,106,42,36,42,9
E02006837,286,305,69,177,53,32,38,11
E02006344,214,198,45,163,68,46,49,0
E02006345,113,101,27,92,40,35,51,12
E02006346,349,274,50,156,52,31,25,7
E02006347,102,138,43,81,76,45,47,7
E02006348,132,170,59,134,95,57,61,3
E02006349,46,78,27,57,50,41,43,4
E02006350,28,50,20,52,55,44,79,5
E02006351,99,124,35,76,59,35,63,6
E02006352,42,70,29,49,59,42,42,5
E02006353,47,95,49,88,59,51,68,10
E02006354,296,233,44,85,31,21,14,6
E02006355,30,37,35,53,45,39,78,8
E02006356,107,123,34,57,24,26,39,15
E02006357,77,112,45,88,50,34,57,2
E02006358,78,86,28,52,35,22,24,15
E02006359,206,145,20,47,17,21,17,7
E02006360,219,185,39,114,49,59,50,41
E02006361,141,158,26,118,32,20,30,3
E02006362,186,202,53,91,44,31,29,5
E02006363,158,153,45,81,27,29,25,17
E02006364,64,56,24,84,48,66,53,7
E02006365,187,181,31,74,37,32,36,19
E02006366,222,235,64,122,73,27,26,4
E02006367,238,206,46,86,48,27,29,4
E02006368,190,164,44,104,42,31,36,2
E02006369,158,178,52,177,72,51,90,9
E02006370,126,122,40,71,42,30,35,3
E02006371,143,155,42,93,39,26,40,11
E02006372,70,86,29,105,66,45,56,13
E02006373,179,169,23,163,43,60,55,6
E02006374,132,155,39,169,68,54,62,3
E02006375,127,150,49,99,42,15,26,10
E02006376,184,204,71,157,62,52,50,36
E02006377,133,143,58,96,47,36,34,10
E02006378,154,174,63,146,60,37,45,4
E02006379,35,62,27,70,48,51,53,8
E02006380,227,193,31,140,27,30,24,11
E02006381,181,178,38,156,44,37,32,11
E02006382,41,69,27,50,57,48,49,10
E02006383,254,222,37,121,42,32,27,32
E02006384,147,163,51,82,70,63,67,23
E02006385,71,87,36,58,57,42,34,20
E02006386,141,146,24,63,38,30,25,5
E02006387,81,92,34,77,43,49,53,4
E02006388,51,116,41,75,65,50,69,7
E02006389,87,121,46,83,67,59,88,4
E02006390,73,130,42,67,85,48,93,12
E02006391,46,93,36,65,43,18,31,3
E02006392,102,115,39,91,74,57,95,17
E02006393,56,74,43,46,50,32,45,1
E02006394,128,126,42,91,69,53,67,3
E02006395,54,87,50,82,93,82,95,7
E02006396,80,100,26,128,74,53,75,9
E02006397,168,144,20,87,36,13,19,9
E02006398,46,106,25,96,91,56,101,8
E02006399,133,169,62,133,129,89,116,22
E02006400,96,96,27,102,70,38,38,17
E02006401,105,160,49,123,112,85,73,10
E02006402,168,196,75,147,124,50,75,14
E02006403,29,56,29,46,92,34,68,8
E02006404,27,45,39,50,89,42,80,14
E02006405,112,166,84,102,149,60,84,6
E02006406,73,83,52,80,58,42,47,5
E02006407,118,145,66,112,132,71,93,10
E02006408,88,106,76,78,114,57,90,7
E02006409,41,82,34,76,99,56,76,9
E02006410,48,81,39,69,89,59,71,15
E02006411,113,151,90,119,101,49,63,7
E02006412,164,172,53,86,73,27,40,8
E02006413,77,120,46,80,85,53,87,14
E02006414,90,131,34,89,70,49,51,8
E02006415,179,205,58,139,79,36,62,6
E02006416,226,178,52,153,64,31,52,10
E02006417,68,101,35,54,51,40,39,6
E02006418,152,149,49,107,64,32,44,1
E02006419,75,107,36,70,77,51,66,10
E02006420,273,214,25,86,29,20,15,5
E02006421,121,142,41,97,54,42,54,6
E02006422,117,131,24,55,33,18,9,9
E02006423,151,177,63,111,65,59,72,22
E02006424,199,188,37,68,44,19,17,0
E02006425,100,109,31,77,56,45,47,14
E02006426,75,87,41,59,49,29,35,2
E02006427,74,105,42,92,63,47,69,23
E02006429,137,148,40,113,43,34,34,5
E02006430,69,115,44,70,54,47,50,16
E02006431,208,236,59,114,36,34,47,13
E02006432,131,117,35,109,47,35,22,32
E02006433,313,227,64,145,44,42,34,13
E02006434,118,119,39,69,47,32,46,5
E02006435,113,109,30,84,38,29,29,8
E02006436,100,135,46,83,39,42,51,17
E02006437,207,169,46,143,60,52,53,12
E02006438,164,168,36,179,95,47,56,14
E02006790,139,156,52,139,77,44,57,6
E02006439,107,112,42,90,76,42,66,6
E02006440,116,157,49,85,57,46,60,6
E02006441,149,149,26,78,47,35,57,6
E02006442,207,164,29,69,32,27,10,2
E02006443,66,104,41,104,92,71,92,15
E02006444,144,139,33,72,50,43,44,7
E02006445,149,160,21,70,39,31,32,12
E02006446,232,154,30,123,39,38,36,9
E02006447,158,154,32,71,43,22,31,4
E02006448,125,129,40,61,41,29,47,5
E02006449,130,148,40,150,78,49,76,3
E02006450,166,137,22,117,38,34,39,13
E02006451,303,277,43,171,96,80,89,6
E02006453,229,199,32,179,73,55,47,11
E02006454,187,181,33,88,38,29,29,6
E02006455,100,98,28,85,37,43,45,13
E02006839,283,194,34,145,39,30,36,27
E02006456,96,106,52,85,87,54,55,11
E02006457,309,257,50,108,41,24,25,20
E02006458,261,252,53,96,47,29,26,17
E02006459,16,45,20,46,65,79,93,20
E02006460,67,96,34,57,48,63,52,3
E02006461,178,162,40,85,52,25,30,7
E02006462,66,108,33,72,55,45,55,9
E02006463,98,119,51,63,57,54,51,12
E02006464,103,117,44,79,56,50,39,4
E02006465,173,127,23,66,29,26,18,8
E02006466,73,88,42,92,87,74,67,22
E02006467,156,141,29,79,41,33,18,24
E02006534,97,143,56,146,118,87,127,9
E02006535,132,172,69,116,85,48,57,5
E02006536,90,144,49,123,111,57,72,5
E02006537,67,116,67,117,106,115,152,22
E02006538,140,173,48,165,91,48,50,6
E02006539,61,138,60,128,130,92,129,12
E02006540,44,114,41,146,95,94,86,9
E02006541,80,163,93,122,131,94,119,16
E02006542,156,156,42,149,61,49,48,4
E02006543,127,129,43,144,65,50,53,10
E02006544,185,252,65,230,97,86,91,19
E02006545,41,81,27,111,101,112,125,16
E02006546,197,248,86,188,132,105,118,21
E02006547,70,114,35,115,51,43,66,11
E02006548,108,201,83,133,126,85,91,3
E02006549,234,313,108,184,90,55,66,10
E02006550,145,241,95,220,171,120,147,14
E02006551,377,442,147,246,111,95,91,26
E02006552,66,119,40,123,63,71,85,27
E02006553,54,110,56,126,106,100,119,5
E02006554,157,200,81,150,108,75,89,1
E02006555,40,92,26,114,81,77,113,12
E02006556,247,268,104,231,100,74,88,7
E02006557,43,70,28,108,51,61,82,14
E02006558,114,202,63,154,114,95,121,78
E02006559,342,404,121,270,122,90,83,13
E02006560,160,276,117,250,195,136,216,14
E02006561,153,149,33,127,38,44,43,31
E02006562,154,165,20,177,29,33,34,5
E02006563,182,167,30,143,32,48,51,4
E02006564,192,192,42,154,82,75,67,11
E02006565,233,222,34,207,53,73,75,17
E02006566,292,245,50,159,54,51,69,9
E02006567,219,179,33,153,74,56,75,10
E02006568,129,172,44,88,90,77,119,7
E02006569,234,221,44,177,75,54,66,8
E02006570,157,191,54,108,64,45,72,10
E02006571,216,220,52,131,71,51,72,4
E02006572,142,150,39,129,63,89,88,13
E02006573,369,338,84,373,134,101,104,15
E02006574,194,292,110,314,201,145,213,38
E02006575,19,68,35,31,82,101,107,10
E02006576,124,137,38,53,54,33,35,6
E02006577,43,104,34,48,129,103,111,15
E02006578,60,104,43,56,109,76,82,15
E02006579,75,104,44,65,97,61,76,8
E02006580,103,87,48,62,103,73,77,17
E02006581,78,108,54,58,85,72,68,26
E02006582,71,65,19,37,26,23,19,3
E02006583,95,121,59,62,112,56,65,12
E02006584,4,25,8,19,53,36,69,11
E02006585,44,78,33,54,129,94,109,7
E02006586,7,28,9,20,28,33,47,7
E02006587,18,43,11,48,35,40,51,16
E02006588,101,125,37,78,69,35,53,10
E02006589,154,194,75,94,99,66,85,3
E02006590,147,140,44,88,75,60,69,8
E02006591,117,134,56,78,72,47,47,16
E02006592,158,131,33,110,30,35,36,15
E02006593,151,171,65,112,101,78,93,26
E02006594,111,121,42,74,56,36,43,2
E02006595,257,218,58,119,49,30,32,3
E02006596,86,104,35,73,53,38,58,5
E02006597,138,195,48,151,84,79,58,14
E02006598,107,105,17,118,47,21,43,8
E02006599,353,309,43,173,66,28,33,4
E02006600,247,226,61,193,88,86,105,13
E02006601,210,211,45,189,72,54,94,6
E02006602,174,191,28,140,67,47,39,15
E02006603,236,254,73,177,93,64,64,8
E02006604,170,172,68,129,108,74,124,21
E02006605,109,115,27,88,72,28,27,15
E02006606,160,164,59,90,46,28,37,6
E02006607,186,212,56,99,63,44,54,1
E02006608,113,123,40,114,67,43,44,1
E02006609,144,140,33,112,61,41,47,3
E02006610,167,152,26,114,58,47,31,9
E02006611,298,327,79,106,52,52,49,4
E02006612,150,179,61,69,56,49,44,18
E02006613,61,108,39,70,59,45,59,5
E02006614,235,234,59,107,59,50,44,3
E02006615,44,73,24,61,56,40,39,4
E02006616,102,178,67,79,81,68,63,7
E02006617,81,116,41,94,93,93,86,6
E02006618,159,165,66,69,61,42,39,10
E02006619,123,140,33,125,55,38,43,6
E02006620,279,290,84,142,90,73,66,2
E02006621,220,263,99,195,114,73,75,4
E02006622,123,165,72,151,103,67,91,8
E02006623,45,125,50,113,98,78,105,11
E02006624,126,147,58,100,55,46,36,4
E02006625,39,64,46,86,51,53,78,10
E02006626,36,69,32,77,74,47,75,9
E02006627,91,184,110,137,111,68,108,19
E02006628,39,76,32,85,60,63,59,15
E02006629,35,106,46,117,67,80,110,19
E02006630,120,168,81,111,82,73,70,32
E02006631,106,134,55,117,60,57,74,20
E02006632,191,192,91,135,79,51,55,9
E02006633,237,303,119,171,102,76,87,18
E02002985,57,85,39,64,68,34,77,6
E02002986,49,85,36,65,72,89,81,6
E02002987,155,175,54,75,58,37,37,7
E02002988,52,104,52,52,60,45,57,2
E02002989,111,156,48,62,51,57,50,6
E02002990,61,78,17,54,25,38,22,3
E02002991,260,204,41,112,32,23,46,5
E02002992,80,132,34,50,37,52,40,7
E02002993,71,73,18,50,21,29,27,4
E02002994,309,275,50,197,75,64,73,15
E02002995,15,20,19,43,51,58,90,21
E02002996,236,168,50,97,32,43,35,10
E02002997,18,48,27,55,50,59,63,17
E02002998,29,46,24,43,53,49,79,5
E02002999,34,75,36,68,60,53,95,4
E02003000,247,241,59,203,92,87,98,10
E02003001,119,154,41,64,30,21,36,4
E02003002,103,114,21,68,37,38,54,3
E02003003,32,81,36,55,61,41,63,2
E02003004,66,126,33,118,57,57,76,17
E02003005,177,151,25,153,48,44,56,8
E02003006,83,117,35,131,90,78,97,6
E02003007,77,128,39,107,105,119,129,17
E02003008,35,42,20,57,63,61,91,4
E02003009,49,70,41,72,69,58,87,5
E02003010,41,60,18,45,62,61,89,4
E02003011,61,87,43,63,103,74,98,6
E02003172,49,88,52,154,97,91,122,11
E02003173,60,105,45,128,141,109,149,6
E02003174,76,164,76,153,134,108,107,11
E02003175,62,116,50,111,86,71,76,11
E02003176,17,43,21,84,79,73,146,14
E02003177,60,121,55,125,91,47,71,4
E02003178,40,117,50,118,122,104,122,15
E02003179,50,113,41,129,96,66,91,18
E02003180,27,63,31,84,66,53,83,8
E02003181,89,133,31,105,61,41,60,10
E02003182,101,126,47,116,44,43,24,8
E02003183,128,166,41,152,26,28,33,21
E02003184,40,67,21,70,30,36,46,12
E02003185,51,86,40,97,96,48,66,9
E02003186,39,44,28,62,44,50,54,6
E02003187,105,104,37,140,50,64,52,6
E02003188,83,166,57,132,72,83,75,19
E02003189,116,194,78,172,94,56,65,29
E02003190,50,92,39,102,44,57,87,35
E02003191,193,284,99,204,104,77,85,10
E02003192,179,202,49,187,59,53,78,31
E02006883,82,139,57,88,39,50,47,19
E02006885,184,196,65,148,56,49,38,11
E02003012,90,138,35,83,128,113,169,35
E02003013,58,83,54,88,116,118,220,32
E02003014,21,46,18,42,89,70,156,15
E02003015,51,78,43,35,57,52,64,11
E02003016,12,42,13,41,46,47,75,8
E02003017,133,161,45,51,54,51,47,18
E02003018,86,93,26,50,59,50,77,2
E02003019,32,90,44,64,142,99,181,21
E02003020,195,219,46,71,41,27,14,10
E02003021,36,47,29,32,47,44,45,9
E02003022,208,170,42,69,41,28,12,4
E02003023,52,105,30,62,65,66,97,16
E02003024,59,98,70,69,109,95,100,21
E02003025,27,49,35,59,58,90,129,18
E02003026,344,224,50,118,33,28,14,9
E02003027,60,59,51,56,53,45,48,9
E02003028,156,108,38,59,20,16,17,16
E02003029,22,41,10,35,59,67,81,10
E02003030,30,44,33,51,58,52,63,7
E02003031,61,79,18,35,29,27,15,6
E02003032,11,46,31,50,91,88,108,19
E02003033,85,66,21,32,11,20,10,12
E02003034,26,38,15,49,21,40,75,29
E02003036,56,43,10,19,14,16,15,5
E02003037,104,57,13,39,13,10,7,10
E02003038,27,60,21,58,64,67,93,7
E02003039,22,52,30,72,92,89,143,18
E02003040,11,31,25,49,52,74,128,29
E02003041,140,86,13,41,7,10,19,3
E02003043,60,50,14,37,19,23,26,7
E02003044,30,55,25,55,76,82,92,7
E02003045,83,61,14,32,22,22,32,3
E02003046,26,57,25,51,77,79,116,12
E02003047,30,63,50,71,52,84,137,25
E02003048,20,39,20,39,37,28,60,8
E02003049,41,93,33,65,111,85,143,8
E02003050,13,38,31,57,79,85,156,18
E02003051,12,22,33,22,40,40,79,12
E02003052,26,47,21,54,85,67,127,7
E02003053,44,106,54,58,73,85,103,5
E02003054,39,72,40,59,52,57,64,8
E02003055,21,36,35,36,74,75,122,19
E02003056,8,22,22,47,74,64,135,18
E02003057,39,75,43,66,100,63,111,11
E02003058,32,95,51,94,133,108,158,9
E02003059,21,58,33,60,90,65,110,9
E02003060,100,163,110,117,194,115,200,13
E02003061,15,31,28,48,69,64,109,17
E02003062,12,26,24,39,87,70,172,16
E02003063,61,141,75,92,129,92,122,3
E02003064,12,27,24,26,67,72,142,20
E02006887,12,24,10,22,31,50,74,18
E02006888,6,21,12,41,33,44,88,19
E02006889,6,18,21,33,52,51,107,24
E02006890,11,26,24,37,52,78,97,17
E02003892,106,161,37,173,83,56,82,5
E02003893,110,148,34,215,69,41,75,12
E02003894,88,143,54,181,85,73,109,13
E02003895,66,132,60,167,62,68,87,7
E02003896,67,93,42,103,71,46,85,9
E02003897,88,91,40,104,55,42,42,1
E02003898,158,175,38,195,60,55,54,7
E02003899,43,115,42,78,93,48,87,4
E02003900,86,147,46,101,81,54,86,3
E02003901,123,192,44,315,64,74,82,13
E02003902,42,88,44,42,71,62,89,3
E02003903,98,152,42,122,92,47,98,6
E02003904,98,156,44,203,61,42,68,6
E02003905,59,82,19,155,53,46,64,3
E02003906,71,104,41,162,57,48,77,3
E02003907,101,166,52,183,77,60,76,9
E02003908,99,144,59,93,69,63,88,4
E02003909,98,139,81,130,91,83,120,12
E02003910,105,128,43,80,54,48,36,4
E02003911,242,257,51,245,62,59,63,7
E02003912,182,195,52,268,55,58,65,8
E02003913,194,172,27,201,51,43,63,6
E02003914,58,109,27,108,61,53,108,12
E02003915,48,106,27,130,75,56,146,17
E02003916,128,152,27,104,40,19,52,6
E02003917,80,142,51,117,90,60,117,4
E02003918,92,141,45,135,95,72,90,10
E02003919,27,83,38,104,85,70,116,35
E02003920,61,119,40,121,94,63,92,27
E02003921,52,96,41,143,62,69,89,9
E02003922,33,88,34,112,101,84,109,9
E02003923,26,86,39,103,91,78,155,14
E02003924,69,159,60,141,120,77,104,9
E02003925,53,109,41,87,116,78,111,12
E02003926,82,115,40,209,73,55,89,5
E02003927,194,272,51,260,108,62,113,12
E02003928,99,181,57,175,142,112,122,17
E02003929,109,167,38,204,86,62,68,5
E02003930,186,208,64,289,103,68,88,14
E02003931,150,218,90,284,116,106,135,11
E02003932,93,132,33,294,58,46,77,13
E02003933,107,147,36,271,77,74,71,12
E02003934,88,113,30,243,72,68,70,6
E02003935,66,140,38,160,73,101,107,16
E02003936,151,167,49,319,71,82,94,20
E02003937,128,153,34,258,64,51,48,17
E02003938,122,134,35,233,70,52,71,7
E02003939,96,142,49,164,73,52,89,20
E02003940,121,153,25,236,91,53,62,11
E02003941,90,110,44,128,80,68,74,18
E02003942,42,98,47,90,103,69,109,12
E02003943,86,153,38,211,81,70,95,19
E02003944,76,157,67,208,134,105,154,17
E02003945,102,170,37,198,74,59,62,17
E02003946,128,174,42,271,104,90,88,8
E02003947,80,120,41,205,78,51,64,13
E02003948,87,145,53,163,113,77,137,19
E02003949,69,107,39,143,54,44,68,17
E02003950,85,90,19,168,68,49,56,6
E02003951,123,172,42,200,97,56,91,7
E02003952,57,116,42,172,85,62,88,15
E02003953,102,154,43,233,126,113,151,31
E02003954,69,82,22,142,53,55,69,19
E02003955,68,139,43,194,136,76,115,27
E02003956,47,60,30,140,117,60,119,7
E02003957,104,123,55,223,156,93,148,12
E02003958,40,79,28,117,154,73,124,10
E02003959,27,106,37,76,126,64,116,29
E02003960,128,151,41,154,77,52,95,31
E02003961,148,224,57,153,129,103,106,9
E02003962,72,90,44,92,101,44,77,39
E02003963,72,135,64,139,176,90,187,34
E02003964,165,186,59,323,131,71,100,12
E02006781,23,70,9,103,17,18,13,0
E02003065,151,207,52,90,80,62,81,5
E02003066,232,213,52,87,72,43,51,2
E02003067,103,139,46,64,75,39,68,7
E02003068,150,139,53,104,78,50,86,9
E02003069,198,212,50,105,48,29,31,11
E02003070,271,270,88,198,111,71,89,12
E02003071,114,181,49,135,105,89,123,20
E02003072,218,239,94,137,127,92,112,10
E02003073,157,208,54,52,59,38,29,3
E02003074,61,105,48,93,68,62,85,3
E02003075,165,178,39,92,46,37,30,6
E02003076,175,168,73,135,79,63,91,10
E02003077,134,136,43,144,65,42,54,10
E02003078,120,151,37,135,63,50,59,16
E02003079,86,142,40,76,65,54,75,9
E02003080,86,181,86,133,158,133,192,9
E02003081,141,282,89,205,134,92,119,6
E02003082,145,219,76,194,95,74,100,31
E02003084,72,115,71,130,107,96,133,46
E02003085,14,48,36,42,70,62,150,15
E02003086,115,143,44,124,52,55,74,29
E02003087,166,259,92,193,129,112,140,8
E02003088,242,277,49,167,73,62,68,9
E02003089,99,148,49,104,102,88,85,15
E02006845,50,85,28,68,58,46,103,11
E02006846,12,27,19,23,33,25,49,2
E02003122,158,209,69,96,101,71,107,8
E02003123,53,94,45,60,135,106,195,14
E02003124,36,84,40,69,91,95,130,14
E02003125,16,71,18,63,90,53,124,12
E02003126,33,83,31,71,76,78,116,10
E02003127,19,75,35,59,100,60,160,17
E02003128,28,92,45,62,93,113,223,18
E02003129,75,145,50,70,94,57,99,8
E02003130,27,128,69,75,129,94,191,15
E02003131,29,102,33,77,121,89,155,3
E02003132,54,127,64,79,97,59,135,8
E02003133,66,158,65,84,87,57,105,11
E02003134,15,61,38,49,76,67,138,9
E02003135,9,53,21,36,57,59,109,7
E02003136,100,211,89,110,151,91,132,9
E02003137,154,205,51,87,61,31,66,10
E02003138,43,95,37,63,47,33,62,8
E02003139,27,82,25,37,45,31,54,5
E02003140,85,169,63,78,113,56,116,17
E02003141,18,71,23,62,56,50,102,38
E02003142,34,74,49,77,120,80,141,13
E02003143,65,125,50,69,93,80,98,7
E02003144,31,70,35,34,49,38,46,33
E02003145,57,85,41,74,63,40,100,23
E02003146,26,59,25,44,71,36,83,8
E02003147,22,35,22,50,53,63,111,18
E02003148,49,81,26,74,46,64,108,23
E02003149,21,40,23,56,79,55,99,15
E02003150,71,126,39,101,84,81,154,21
E02003151,150,270,83,125,147,79,112,32
E02003152,114,210,76,145,125,92,163,9
E02003153,78,172,66,90,107,47,104,4
E02003194,163,193,46,112,80,49,48,9
E02003195,43,77,23,62,70,40,55,9
E02003196,300,344,98,180,141,71,60,14
E02003197,57,91,44,60,68,61,60,7
E02003198,51,99,51,66,83,67,67,3
E02003199,92,129,47,128,148,97,139,12
E02003200,62,109,56,171,173,122,171,15
E02003201,43,97,54,159,132,123,183,13
E02003202,67,90,34,90,70,46,50,5
E02003203,28,68,32,74,93,65,97,3
E02003204,102,173,42,141,112,88,135,16
E02003205,66,112,61,115,144,97,136,9
E02003206,163,198,45,141,54,35,51,8
E02003207,60,89,35,91,76,70,116,5
E02003208,133,143,48,144,96,96,154,35
E02003209,41,65,29,97,84,76,93,8
E02003210,260,275,64,183,71,70,68,6
E02003211,467,434,86,292,86,40,24,32
E02003090,167,164,44,82,85,48,50,6
E02003091,126,138,23,60,91,59,67,5
E02003092,101,110,38,142,71,40,75,12
E02003093,224,188,30,161,93,45,44,5
E02003094,119,143,38,109,99,78,95,9
E02003095,100,113,37,64,63,45,51,22
E02003096,42,68,25,38,54,59,75,7
E02003097,133,166,52,77,101,53,70,14
E02003098,38,51,29,33,34,26,34,4
E02003099,56,90,39,75,97,118,128,6
E02003100,84,128,68,82,202,123,148,10
E02003101,46,60,25,31,38,28,24,1
E02003102,120,139,51,104,95,73,73,7
E02003103,24,47,33,36,47,50,83,2
E02003104,60,94,44,49,104,74,89,3
E02003105,160,153,56,89,103,67,86,19
E02003106,134,110,38,86,55,28,29,14
E02003107,81,141,68,80,173,115,140,10
E02003108,106,176,50,166,117,76,111,11
E02003109,146,175,61,72,97,59,45,3
E02003110,80,95,30,71,61,49,48,3
E02003111,90,133,53,86,70,60,51,6
E02003112,41,91,41,77,92,101,115,5
E02003113,189,198,52,262,94,82,85,10
E02003114,78,136,50,61,117,104,110,3
E02003115,36,103,65,90,133,120,143,19
E02003116,35,80,47,89,127,112,147,12
E02003117,35,105,49,96,133,100,123,20
E02003118,55,84,39,95,97,69,114,13
E02003119,63,122,49,87,110,131,146,13
E02003120,111,177,84,120,151,99,109,16
E02003121,131,202,95,134,172,101,134,14
E02003212,145,150,48,108,89,76,112,7
E02003214,13,30,28,38,74,90,105,9
E02003215,68,104,53,64,134,110,98,3
E02003216,52,115,47,110,173,158,173,14
E02003217,22,45,37,58,80,93,122,4
E02003218,23,48,26,42,72,92,107,7
E02003219,125,90,34,139,52,63,64,14
E02003220,70,118,79,107,198,163,135,20
E02003221,7,27,10,44,80,88,119,12
E02003222,30,32,11,28,28,18,32,1
E02003223,19,61,45,46,107,100,118,8
E02003224,71,149,72,87,151,134,125,12
E02003225,33,59,18,34,38,31,38,4
E02003226,15,23,10,25,59,77,106,17
E02003227,1,29,21,36,60,73,123,17
E02003228,30,81,53,57,78,76,87,8
E02003229,22,31,11,21,30,21,23,1
E02003230,29,47,15,38,37,50,51,12
E02003231,15,37,24,41,103,103,171,29
E02003232,51,96,30,48,50,57,53,23
E02003233,49,76,50,49,115,86,121,14
E02003234,72,92,51,62,84,112,97,15
