msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02004845,8,34,27,21,32,40,56,25
E02004846,14,40,27,17,42,23,37,12
E02004847,14,49,32,43,52,56,51,42
E02004848,15,40,36,37,41,44,42,22
E02004849,14,50,24,31,21,32,35,25
E02004850,17,36,23,34,39,45,39,33
E02004851,7,22,16,28,43,38,34,27
E02004852,7,37,36,20,30,44,44,26
E02004853,5,30,25,31,31,38,35,42
E02004854,7,27,25,21,37,34,42,27
E02004855,10,20,19,20,23,35,52,52
E02004856,8,29,16,12,20,24,21,17
E02004857,8,34,17,13,17,32,23,7
E02004858,11,30,17,11,25,34,34,20
E02004859,4,19,11,11,13,14,15,6
E02004860,6,37,22,10,26,37,41,17
E02004861,11,15,11,10,19,27,18,6
E02004862,6,35,27,30,32,62,83,36
E02004863,10,34,29,26,26,57,48,50
E02004864,9,27,17,3,4,23,10,6
E02004865,3,23,25,12,23,29,39,28
E02004866,9,27,27,24,40,44,37,26
E02004867,6,24,6,13,21,31,19,19
E02004868,7,36,26,22,19,41,28,25
E02004869,8,26,5,10,14,18,20,19
E02004870,16,53,31,26,47,62,45,24
E02004871,8,32,16,22,21,48,39,24
E02004872,12,45,34,15,26,52,37,14
E02004873,28,72,50,24,32,35,36,25
E02004874,13,38,26,26,33,47,38,20
E02004875,10,43,33,32,42,66,53,31
E02004876,8,51,20,27,53,71,88,68
E02004877,7,20,16,19,16,20,19,9
E02004878,13,37,18,27,34,39,33,9
E02004879,10,33,25,20,28,27,26,16
E02004880,16,40,27,12,26,45,20,10
E02004881,10,30,17,6,20,32,17,16
E02004882,24,55,32,14,37,35,32,21
E02004883,9,26,13,20,30,28,25,7
E02004884,24,57,30,23,47,58,44,24
E02004885,14,46,29,18,29,52,39,15
E02004886,6,25,9,14,17,20,16,27
E02004887,8,30,23,10,25,20,18,19
E02004888,12,41,29,23,28,47,24,14
E02004889,13,46,28,20,37,61,60,35
E02004890,18,40,12,23,29,35,38,23
E02004891,7,32,14,7,15,25,22,9
E02004892,5,19,13,11,17,28,16,25
E02004893,5,28,6,11,24,23,25,17
E02004894,37,63,36,17,28,37,27,25
E02004895,14,46,28,21,36,40,34,13
E02004896,16,35,30,16,19,29,21,20
E02004897,11,33,27,11,21,46,28,28
E02004898,7,32,42,16,23,50,41,31
E02004899,9,23,11,9,8,31,23,12
E02004900,14,46,23,13,11,22,16,14
E02004901,5,37,39,15,48,50,50,46
E02004902,9,48,19,20,40,54,37,22
E02004903,14,29,22,14,26,38,26,28
E02004904,6,30,22,12,24,32,39,25
E02004905,28,40,13,12,17,30,23,18
E02004906,12,66,36,22,45,52,45,50
E02004907,13,49,22,18,31,34,30,26
E02004908,24,51,16,10,18,17,16,17
E02004909,10,20,19,12,29,50,27,14
E02004910,15,47,39,29,62,73,53,28
E02004911,0,23,31,16,33,43,38,22
E02004912,16,47,35,28,38,66,47,34
E02004913,25,56,35,22,59,62,39,16
E02004914,5,43,19,12,30,48,41,34
E02004915,7,25,17,6,20,32,30,19
E02004916,9,29,22,15,24,46,35,17
E02004917,8,30,15,12,21,41,32,26
E02004918,32,55,30,15,28,50,37,22
E02004919,17,46,24,16,30,36,26,25
E02004920,21,39,35,32,33,59,62,39
E02004921,20,29,28,11,28,25,16,20
E02004922,14,37,18,21,35,51,43,22
E02004923,22,44,37,26,36,43,33,24
E02004924,15,42,16,5,18,20,22,11
E02004925,19,28,28,7,22,33,25,17
E02004926,19,33,24,9,6,21,21,13
E02004927,8,27,13,5,23,15,30,8
E02004928,8,23,13,9,10,20,24,8
E02004929,6,28,5,11,17,22,21,15
E02004930,16,32,14,14,20,41,17,21
E02004931,9,36,28,12,28,34,24,8
E02004932,11,26,19,9,21,40,24,30
E02004933,19,17,21,10,12,28,18,9
E02004934,25,41,17,9,14,24,19,10
E02004935,31,57,21,10,19,20,17,26
E02004936,15,26,19,6,15,33,21,18
E02004937,9,16,15,7,5,18,14,4
E02004938,12,34,14,11,18,31,26,11
E02004939,6,33,20,19,17,35,32,23
E02004940,16,30,18,14,19,40,37,27
E02004941,14,47,28,19,37,55,42,30
E02004942,9,36,15,11,7,34,19,12
E02004943,18,41,13,12,23,27,16,20
E02004944,7,31,27,22,24,59,45,35
E02004945,28,62,45,33,53,88,57,43
E02004946,7,35,24,20,36,44,39,39
E02004947,23,32,26,12,25,45,31,10
E02004948,11,28,20,19,29,46,36,18
E02004949,16,62,38,38,48,54,52,45
E02004950,5,25,29,24,35,56,49,29
E02004951,7,35,28,21,30,59,53,44
E02004952,8,44,22,14,27,46,46,33
E02004953,10,31,15,19,29,58,53,30
E02004954,11,37,6,15,41,45,48,49
E02004955,10,35,27,33,42,39,27,19
E02004956,14,41,35,24,40,49,34,18
E02004957,7,53,37,22,26,59,33,40
E02004958,10,29,29,13,32,33,26,16
E02004959,17,28,12,10,4,23,17,11
E02004960,9,29,12,9,16,14,12,6
E02004961,12,36,25,20,40,36,26,23
E02004962,17,44,28,21,19,32,26,23
E02004963,12,35,30,23,37,41,33,30
E02004964,5,14,19,18,32,39,28,15
E02004965,10,38,20,24,16,36,26,33
E02004966,35,52,30,8,6,14,11,8
E02004967,7,33,20,38,33,59,40,51
E02004968,12,34,21,25,36,42,44,35
E02004969,5,32,32,23,38,43,53,18
E02004970,1,27,28,32,39,49,47,18
E02004971,10,30,29,21,34,65,51,30
E02004972,26,41,33,16,28,31,23,11
E02004973,11,33,26,15,32,43,34,30
E02004974,18,48,35,11,19,44,21,15
E02004975,28,30,30,12,16,33,15,16
E02004976,17,70,19,14,44,77,47,31
E02004977,14,27,29,15,32,58,35,45
E02004978,11,55,30,10,22,54,41,43
E02004979,10,36,19,18,21,35,21,20
E02004980,14,34,18,13,18,19,20,13
E02004981,12,31,32,13,27,28,29,22
E02004982,6,17,17,8,17,34,20,13
E02004983,9,34,21,10,18,50,37,9
E02004984,7,39,17,12,39,52,25,24
E02004985,13,28,17,8,15,38,21,16
E02004986,6,37,17,12,35,70,62,34
E02004987,12,25,14,11,34,47,36,20
E02004988,13,40,26,17,30,35,30,22
E02004989,18,57,22,16,38,67,45,48
E02004990,5,27,16,11,26,45,25,28
E02004991,8,22,17,13,21,70,47,19
E02004992,13,32,25,19,39,67,59,29
E02004993,5,22,5,15,14,43,22,11
E02004994,17,24,15,8,17,17,11,12
E02004995,10,26,15,12,15,24,13,8
E02005503,14,53,97,15,59,57,72,20
E02005504,10,29,33,24,32,54,42,15
E02005505,8,20,21,9,25,74,29,33
E02005506,9,26,29,21,42,57,48,24
E02005507,5,64,46,22,73,130,59,31
E02005508,12,15,17,20,38,31,30,16
E02005509,7,29,21,8,42,42,45,31
E02005510,4,19,11,12,33,32,31,18
E02005511,5,35,20,13,32,68,65,25
E02005512,16,36,25,42,63,76,112,75
E02005513,9,37,18,26,58,70,70,33
E02005514,5,31,36,16,22,33,36,27
E02005515,6,20,12,17,35,39,41,21
E02005516,6,31,15,14,35,37,47,26
E02005517,3,24,18,11,32,76,86,47
E02005518,11,57,52,13,83,123,118,25
E02005519,9,29,26,8,45,85,99,34
E02005520,3,22,24,12,32,59,35,24
E02005521,8,38,29,21,48,62,40,24
E02005522,10,18,12,15,24,31,23,11
E02005523,5,33,26,17,43,48,41,16
E02005524,8,18,30,11,25,33,34,11
E02005525,14,29,46,15,47,73,54,19
E02005526,9,32,16,14,24,24,12,6
E02005527,10,28,18,5,33,46,38,27
E02005528,10,42,36,22,31,69,43,14
E02005529,2,22,25,14,29,48,38,17
E02005530,7,21,22,6,27,36,41,10
E02005531,3,21,24,15,36,52,44,14
E02005532,8,26,29,15,37,40,31,16
E02005533,7,31,27,16,26,51,47,17
E02005534,14,25,25,8,38,45,27,11
E02005535,8,29,29,13,34,52,34,22
E02005536,3,23,7,7,23,35,26,19
E02005537,7,22,21,18,29,41,29,8
E02005538,8,31,14,13,35,52,40,29
E02005539,6,36,20,28,26,66,37,27
E02005540,4,21,20,18,42,63,53,34
E02005541,7,14,15,8,37,68,69,53
E02005542,1,27,10,13,57,96,64,60
E02005543,2,24,23,9,59,127,88,108
E02005544,3,17,20,14,55,86,95,64
E02005545,6,21,30,9,41,49,35,18
E02005546,11,27,18,16,52,76,72,56
E02005547,11,32,32,16,56,91,66,44
E02005548,1,35,23,17,35,63,62,52
E02005549,10,17,8,15,28,33,40,20
E02005550,6,31,17,12,38,58,33,26
E02005551,0,14,9,13,26,33,24,6
E02005552,6,17,7,10,32,47,30,24
E02005553,6,21,18,7,39,41,31,15
E02005554,1,14,9,12,36,26,23,15
E02005555,8,23,21,11,33,41,22,10
E02005556,4,33,32,17,56,84,42,17
E02005557,3,18,15,12,38,107,54,64
E02005558,4,27,17,12,42,57,44,20
E02005559,3,22,19,15,32,104,52,45
E02005560,5,45,32,22,54,95,52,55
E02005561,7,47,31,30,50,129,105,70
E02005562,4,20,21,9,34,30,52,18
E02005563,6,23,30,20,45,68,46,35
E02005564,36,94,313,18,71,74,56,22
E02005565,10,25,16,17,45,48,36,34
E02005566,4,32,22,18,57,54,60,30
E02005567,25,28,21,15,46,81,56,23
E02005568,4,24,12,14,36,52,39,23
E02005569,8,28,37,26,52,62,48,24
E02005570,6,24,9,17,30,48,45,15
E02005571,6,9,3,15,32,36,26,12
E02005572,3,29,18,18,37,83,47,27
E02005573,3,18,8,13,13,33,20,15
E02005574,3,28,12,14,50,37,40,21
E02005575,15,40,10,15,36,48,34,16
E02005576,2,18,11,19,22,53,29,22
E02005577,3,25,8,17,42,51,39,18
E02005578,4,18,6,13,40,39,48,19
E02005579,12,34,32,25,77,112,78,45
E02005580,5,28,27,14,52,74,57,29
E02005581,7,29,23,18,42,67,64,29
E02005582,3,30,17,11,37,53,27,23
E02005583,8,14,12,16,25,54,47,28
E02005584,16,44,52,24,54,108,79,63
E02005585,16,40,55,22,58,113,99,100
E02005586,27,53,41,18,52,83,73,35
E02005587,8,19,46,26,59,113,108,60
E02005588,14,48,35,16,49,109,69,70
E02005589,16,50,27,24,40,119,89,83
E02005590,27,77,61,21,51,94,64,61
E02005592,19,66,47,10,30,43,25,25
E02005593,11,26,23,8,38,53,47,40
E02005594,37,76,67,15,37,69,45,38
E02005595,14,34,29,10,21,58,23,22
E02005596,4,33,29,13,33,93,93,52
E02006907,28,68,41,7,28,48,25,29
E02006908,22,40,35,6,22,35,30,22
E02005597,22,67,62,39,70,117,80,43
E02005598,10,19,22,10,38,37,14,16
E02005599,5,18,15,4,15,22,12,13
E02005600,8,16,18,9,24,30,19,10
E02005601,5,13,20,10,32,38,28,15
E02005602,9,39,38,17,44,56,38,13
E02005603,8,39,18,19,33,57,44,28
E02005604,7,28,20,16,26,43,30,16
E02005605,13,43,28,22,41,74,42,20
E02005606,5,12,14,17,15,38,42,22
E02005607,13,37,32,22,50,82,58,30
E02005608,5,22,13,10,28,38,42,23
E02005609,7,37,9,14,31,53,38,18
E02005610,9,26,21,21,29,45,36,22
E02005611,12,31,23,24,51,75,69,36
E02006227,3,17,14,20,24,34,16,20
E02006228,10,13,17,22,22,33,34,18
E02006229,7,20,12,19,20,35,28,14
E02006230,13,42,31,19,41,63,67,31
E02006231,12,44,35,17,29,56,31,23
E02006232,4,21,11,14,24,36,37,24
E02006233,16,50,40,33,60,104,73,45
E02006234,8,36,37,26,57,64,67,37
E02006235,9,26,10,18,28,34,39,11
E02006236,11,43,23,17,30,50,56,23
E02006237,3,30,14,16,39,45,34,12
E02006238,10,44,47,20,50,73,89,32
E02006239,31,120,248,11,103,64,36,18
E02006240,24,57,106,20,69,49,43,16
E02006241,12,44,67,20,63,80,72,33
E02006242,5,66,37,20,56,25,44,17
E02006243,17,41,24,23,50,83,90,31
E02006826,23,78,41,26,68,80,112,24
E02006245,6,39,28,27,33,69,76,50
E02006246,7,30,39,19,26,66,58,15
E02006247,13,34,39,31,40,89,61,58
E02006248,11,30,30,15,27,45,38,32
E02006249,9,24,32,24,29,38,31,33
E02006250,22,48,40,24,57,118,121,176
E02006251,25,84,66,19,57,85,81,58
E02006252,15,48,45,17,42,59,45,24
E02006253,11,27,21,15,23,40,31,17
E02006254,11,40,31,31,64,100,82,55
E02006255,21,45,40,15,45,75,64,21
E02006256,18,45,41,20,52,95,64,55
E02006257,7,23,19,29,32,55,44,37
E02006258,19,39,32,22,52,64,68,73
E02006259,2,47,24,17,33,81,58,43
E02006260,13,21,33,34,55,79,64,58
E02006261,9,27,8,17,26,37,41,27
E02006262,12,32,13,23,26,52,55,20
E02006263,4,23,14,15,24,36,31,12
E02006264,11,35,23,15,43,56,40,17
E02006265,13,17,15,13,39,45,39,6
E02006266,10,34,25,15,39,67,54,18
E02006267,12,29,17,21,23,32,34,16
E02006268,7,20,15,7,21,47,41,36
E02006269,8,23,26,6,25,51,34,13
E02006270,10,70,35,13,66,64,90,36
E02006271,12,158,277,18,52,39,47,19
E02006272,4,30,29,23,30,42,32,12
E02006273,6,22,15,10,28,38,31,17
E02006274,44,92,343,13,50,39,28,16
E02006275,9,34,27,10,35,91,75,29
E02006276,8,21,13,13,24,40,25,18
E02006277,17,50,23,14,47,73,24,10
E02006278,19,63,45,16,59,86,67,39
E02006279,6,24,28,13,37,77,64,32
E02006280,7,38,25,16,31,50,47,15
E02006281,13,39,28,10,50,57,53,17
E02006282,5,19,18,14,21,35,33,6
E02006283,6,35,24,28,50,54,78,101
E02006284,8,34,41,15,43,81,60,45
E02006285,16,37,28,21,38,52,64,22
E02006286,11,60,40,41,59,115,149,48
E02006287,1,8,5,14,26,24,29,6
E02006288,11,33,14,15,34,37,44,25
E02006289,9,26,13,21,39,68,28,16
E02006290,7,22,16,13,41,57,52,22
E02006291,3,21,20,14,27,43,46,24
E02006292,4,25,19,14,23,22,18,15
E02006293,23,67,223,25,73,94,104,46
E02006294,8,31,17,9,20,45,34,17
E02006295,10,42,27,13,41,64,40,21
E02006296,17,59,47,10,46,74,43,21
E02006297,17,39,38,16,34,42,21,14
E02006298,8,38,58,12,21,67,44,27
E02006299,6,29,43,6,19,40,13,21
E02006300,7,33,32,15,35,81,46,56
E02006301,6,20,34,12,31,42,29,32
E02006302,10,31,17,19,34,68,42,37
E02006303,6,19,16,17,32,79,53,59
E02006304,7,21,20,6,38,34,41,16
E02006305,13,31,23,23,58,99,77,65
E02006306,6,28,18,15,26,59,49,27
E02006307,7,27,15,9,25,40,41,17
E02006308,7,25,15,13,41,86,57,68
E02006309,5,21,13,12,34,63,54,35
E02006310,13,37,28,12,41,51,59,22
E02006311,7,23,24,18,30,55,48,23
E02006312,18,30,16,13,38,65,66,24
E02006313,8,46,31,27,59,51,47,51
E02006314,3,16,14,26,29,62,62,22
E02006315,5,11,11,8,26,24,33,16
E02006316,4,24,12,14,38,47,54,20
E02000166,17,33,21,6,13,31,9,36
E02000167,12,28,9,7,5,12,3,14
E02000168,25,48,15,13,8,26,17,28
E02000169,12,42,9,7,20,12,9,13
E02000170,37,62,19,10,14,30,12,12
E02000171,18,33,5,11,11,23,20,24
E02000172,31,58,29,17,25,46,28,73
E02000173,16,29,14,3,2,14,5,22
E02000174,36,50,18,5,17,31,17,49
E02000175,37,55,21,9,15,24,16,25
E02000176,15,28,7,4,4,10,4,17
E02000177,41,44,24,10,11,44,23,64
E02000178,39,69,23,8,19,25,20,37
E02000179,10,34,6,3,7,17,5,31
E02000180,37,47,17,9,13,28,22,48
E02000181,30,33,14,4,7,12,8,15
E02000182,16,20,11,5,12,12,4,22
E02000183,18,35,10,6,9,28,14,19
E02000184,21,61,28,12,21,36,21,56
E02000185,20,31,12,9,12,24,15,31
E02000186,25,44,18,12,11,14,21,28
E02000187,18,34,19,5,17,38,19,60
E02000188,37,52,26,4,19,38,15,49
E02000189,14,35,14,3,7,22,10,34
E02000190,22,21,20,10,8,16,10,28
E02000191,17,41,10,4,7,15,12,15
E02000192,26,42,17,0,7,21,12,28
E02000193,28,59,17,6,10,18,14,28
E02000001,53,74,11,4,10,10,10,18
E02000345,10,29,22,18,15,34,25,121
E02000346,8,28,14,10,14,30,29,62
E02000347,8,34,13,16,11,18,14,99
E02000348,7,24,23,22,21,39,19,66
E02000350,24,83,30,25,12,41,13,50
E02000351,54,81,31,26,18,26,26,30
E02000352,12,26,22,6,6,24,9,40
E02000353,14,66,37,9,11,28,20,28
E02000354,14,49,36,20,24,41,33,70
E02000355,14,48,26,20,15,40,28,49
E02000356,7,45,24,10,16,29,21,49
E02000357,8,21,7,14,9,31,11,55
E02000358,21,82,27,26,23,43,23,66
E02000359,11,48,22,18,20,33,18,45
E02000360,21,59,26,20,23,71,44,77
E02000361,14,60,35,24,23,62,36,53
E02000362,7,37,19,10,8,23,19,45
E02000363,11,64,33,10,24,48,25,89
E02000364,19,60,20,12,21,31,14,39
E02000365,38,122,34,33,26,56,33,49
E02000366,15,39,28,16,22,33,32,69
E02000367,19,57,29,18,12,47,24,74
E02000368,15,61,32,15,31,55,41,94
E02000369,38,94,32,19,25,71,26,95
E02000370,33,51,29,15,25,36,29,83
E02000371,123,185,32,34,25,55,32,48
E02006918,16,29,20,13,19,37,29,57
E02006921,7,23,21,13,17,31,30,101
E02000372,9,59,28,24,25,52,34,94
E02000373,5,40,9,10,26,35,25,51
E02000374,14,46,17,12,16,26,20,42
E02000375,24,45,18,7,18,47,21,30
E02000376,33,58,24,4,24,27,16,40
E02000377,15,75,12,8,31,45,26,34
E02000378,22,47,15,9,13,17,15,29
E02000379,12,57,21,25,12,16,17,29
E02000380,14,43,15,10,4,14,11,17
E02000381,29,45,28,4,20,24,13,31
E02000382,16,57,12,2,7,20,11,31
E02000383,50,84,20,8,20,33,41,28
E02000384,13,51,25,7,21,31,21,41
E02000385,58,46,10,8,9,8,10,18
E02000386,51,50,24,26,25,41,23,57
E02000387,29,50,19,9,12,22,15,27
E02000388,53,55,22,19,19,20,14,12
E02000389,43,59,22,9,14,11,15,24
E02000390,56,59,13,8,23,27,14,25
E02000391,52,79,30,11,17,28,26,18
E02000392,53,91,18,20,13,31,24,27
E02000393,46,65,25,13,14,12,8,16
E02000394,42,47,18,10,11,30,13,26
E02000395,41,49,16,6,9,7,11,8
E02000396,31,39,15,10,14,24,13,25
E02000397,7,35,13,32,21,36,50,63
E02000398,8,18,10,16,18,34,23,69
E02000400,11,27,16,19,25,32,32,42
E02000401,6,14,17,19,20,35,17,52
E02000402,10,24,13,18,13,37,17,61
E02000403,6,25,7,21,23,32,45,59
E02000404,8,44,20,21,28,47,25,36
E02000405,4,33,9,7,7,21,13,15
E02000406,12,30,17,34,19,45,26,34
E02000407,6,18,10,21,16,30,26,48
E02000408,18,31,19,30,14,35,61,52
E02000409,10,20,21,14,18,46,21,60
E02000410,21,41,14,11,5,24,8,20
E02000411,9,43,13,37,18,26,37,69
E02000412,11,36,9,17,19,40,17,32
E02000413,11,41,21,10,9,23,14,35
E02000414,2,30,17,18,39,33,38,73
E02000415,9,40,25,21,12,25,21,34
E02000416,9,36,17,7,7,35,22,43
E02000417,9,41,14,9,10,23,17,12
E02000418,6,23,14,5,7,14,8,12
E02000419,23,57,21,24,17,50,29,24
E02000420,11,31,20,29,22,35,30,52
E02000421,6,33,15,29,19,32,19,43
E02000422,7,32,22,27,18,40,29,46
E02000423,25,57,23,17,32,34,31,49
E02000424,15,39,20,4,9,35,29,54
E02000425,5,21,17,12,8,28,22,34
E02000426,12,32,14,7,11,19,5,24
E02000427,27,49,15,16,24,32,31,37
E02000428,13,41,29,21,20,35,25,43
E02000429,14,30,15,7,7,13,4,17
E02000430,10,43,10,6,8,17,15,25
E02000431,22,43,12,10,7,11,5,10
E02000432,17,38,13,10,6,25,9,23
E02006794,3,20,14,28,10,37,24,69
E02000554,22,52,26,11,22,26,23,70
E02000555,22,75,35,17,16,37,22,54
E02000556,28,88,27,10,17,52,21,72
E02000557,25,56,26,17,11,32,13,30
E02000558,14,34,20,13,19,46,15,73
E02000559,50,73,22,12,15,23,6,22
E02000560,44,65,27,13,15,30,17,31
E02000561,18,43,14,9,11,24,15,35
E02000562,21,33,22,10,11,30,22,45
E02000563,32,57,34,12,23,44,24,41
E02000564,70,86,35,13,24,50,15,44
E02000565,15,65,18,7,20,38,24,44
E02000566,37,53,19,10,9,23,20,35
E02000567,31,69,34,16,16,40,25,58
E02000568,33,73,38,21,43,81,67,96
E02000569,50,57,25,7,19,39,27,63
E02000570,39,75,18,10,15,32,17,31
E02000571,34,65,17,13,18,38,40,68
E02000572,35,58,23,10,26,52,30,51
E02000573,48,67,21,6,10,28,22,38
E02000574,42,57,20,10,20,22,18,29
E02000575,65,76,31,13,22,34,34,58
E02000576,47,87,20,15,19,42,27,83
E02000577,5,31,22,1,16,46,23,52
E02000578,7,29,13,8,14,30,16,68
E02000579,26,36,18,6,11,34,10,37
E02000580,17,38,12,6,14,52,14,59
E02000581,19,28,11,16,17,38,18,52
E02000582,30,49,8,7,9,16,12,19
E02000583,14,29,15,11,5,19,15,11
E02000584,11,39,7,5,11,7,11,23
E02000585,21,47,7,7,5,16,13,27
E02000586,21,31,4,4,2,9,2,12
E02000587,14,27,7,11,5,15,6,24
E02000588,38,50,10,5,9,15,6,21
E02000589,30,48,5,8,9,19,7,24
E02000590,26,39,11,6,9,21,12,39
E02000591,30,35,13,6,11,17,14,19
E02000592,16,39,7,3,6,4,5,6
E02000593,27,48,14,3,8,10,8,15
E02000594,15,47,7,4,4,14,9,17
E02000595,31,46,10,6,4,12,9,12
E02000596,22,37,12,6,10,10,2,22
E02000597,15,46,21,4,12,34,20,34
E02000619,21,41,20,13,24,30,12,57
E02000620,43,92,36,8,27,37,26,42
E02000621,69,101,35,10,28,35,48,48
E02000622,67,129,27,18,31,37,33,45
E02000623,26,59,14,7,20,40,28,45
E02000624,46,78,26,15,26,44,29,42
E02000625,31,72,19,22,23,54,45,65
E02000626,19,39,28,14,29,48,16,59
E02000627,112,142,48,19,20,40,28,62
E02000628,31,65,38,27,31,72,27,89
E02000629,103,124,40,14,15,30,8,28
E02000630,64,98,23,14,11,18,20,28
E02000631,20,61,24,8,31,36,30,32
E02000632,137,214,64,11,19,40,23,35
E02000633,26,79,24,8,9,57,27,53
E02000634,77,88,26,4,8,30,19,42
E02000635,28,82,28,21,16,47,16,67
E02000636,54,68,17,8,7,16,7,14
E02000637,50,86,30,19,18,49,23,33
E02000638,35,77,42,12,46,46,34,78
E02000639,18,60,31,12,25,38,37,51
E02000640,66,103,42,18,12,21,21,26
E02000641,16,27,20,20,30,56,44,78
E02000642,20,42,31,10,12,57,22,58
E02000643,27,58,29,16,27,35,21,31
E02000644,30,55,24,18,12,49,26,29
E02000645,20,42,28,10,32,31,26,47
E02000646,31,90,42,28,33,33,32,26
E02000647,16,45,31,19,18,31,23,47
E02000648,7,33,22,18,17,41,19,49
E02000649,33,82,28,35,44,47,27,45
E02000650,3,34,20,10,17,35,22,47
E02000651,15,53,33,16,21,44,35,42
E02000652,13,20,22,40,30,40,31,41
E02006801,48,58,29,18,13,34,27,44
E02000653,83,120,51,19,34,45,36,63
E02000654,16,41,23,11,41,61,37,58
E02000655,9,40,27,12,37,62,27,48
E02000657,13,58,45,19,22,35,29,38
E02000658,13,101,43,8,27,58,23,40
E02000659,17,23,18,6,12,56,13,50
E02000660,19,50,34,13,18,39,26,38
E02000661,11,29,13,5,7,16,9,19
E02000662,8,37,16,8,16,35,17,43
E02000663,14,36,15,17,25,25,17,27
E02000664,15,80,29,22,27,65,35,57
E02000665,12,62,34,26,24,32,20,42
E02000666,14,43,24,13,18,41,17,27
E02000667,6,30,17,9,21,26,13,27
E02000668,10,31,13,15,14,18,17,31
E02000669,23,18,20,12,15,29,26,23
E02000670,6,28,15,6,8,39,11,36
E02000671,8,30,31,12,21,40,39,48
E02000672,8,40,21,15,35,49,23,64
E02000673,6,51,23,11,16,25,8,35
E02000674,9,31,36,12,25,56,22,53
E02000675,7,43,25,23,19,36,22,39
E02000676,11,33,14,10,20,37,19,55
E02000677,10,46,28,16,15,47,28,38
E02000678,9,22,18,14,26,23,23,45
E02000679,7,39,19,9,17,43,15,50
E02000680,8,29,11,10,12,24,25,38
E02000681,13,29,25,14,18,52,27,59
E02000682,5,30,31,23,31,59,37,56
E02000683,3,31,15,24,18,43,31,39
E02000685,10,36,24,12,24,55,22,49
E02000686,7,19,19,15,25,47,21,57
E02000687,9,38,19,11,21,47,24,32
E02006783,6,28,33,17,17,43,22,56
E02006784,2,25,27,17,24,44,30,47
E02006798,13,59,22,8,18,42,33,39
E02000714,5,41,32,35,22,43,31,56
E02000715,9,30,19,15,15,51,28,47
E02000716,11,33,22,15,12,57,24,52
E02000717,11,23,24,25,12,55,39,54
E02000718,7,23,17,6,11,36,24,42
E02000719,8,37,33,26,16,44,33,71
E02000720,16,40,38,16,24,72,15,47
E02000721,9,53,37,23,17,73,31,82
E02000722,17,58,35,42,33,68,49,59
E02000723,23,34,57,17,21,86,35,82
E02000724,23,43,45,22,25,80,25,55
E02000725,40,75,33,29,35,74,35,77
E02000726,45,87,43,45,22,50,35,36
E02000727,8,28,30,16,20,81,32,71
E02000728,10,24,15,28,20,49,22,73
E02000729,11,31,32,47,14,46,27,43
E02000730,17,41,35,14,25,70,31,73
E02000731,12,45,38,22,16,70,24,79
E02000732,9,25,17,14,21,39,25,70
E02000733,7,44,34,42,32,69,29,72
E02000734,6,40,18,31,23,46,25,61
E02000735,4,43,26,31,34,54,30,50
E02000736,12,20,25,19,27,58,35,73
E02000737,2,23,27,27,23,57,38,57
E02000738,8,29,30,18,20,46,22,54
E02000739,12,30,18,28,14,54,35,46
E02000740,4,23,21,35,19,43,34,61
E02000741,11,27,37,33,27,50,40,49
E02000742,5,23,16,27,15,49,34,49
E02000743,11,22,20,25,22,47,47,58
E02000744,2,36,20,40,19,48,41,58
E02000745,7,27,41,46,14,44,43,46
E02000746,6,43,34,34,23,48,33,69
E02000747,47,59,31,38,20,53,42,85
E02000748,5,17,10,28,14,31,21,36
E02000749,9,17,23,38,29,44,53,88
E02000750,41,95,53,36,32,55,45,49
E02000807,71,69,18,9,20,27,23,27
E02000808,77,59,20,6,15,21,21,28
E02000809,132,92,38,10,13,24,18,35
E02000810,54,64,28,10,26,34,30,54
E02000812,76,72,28,10,16,21,29,43
E02000813,23,65,20,17,22,41,22,56
E02000814,88,98,29,15,20,31,24,40
E02000815,42,57,12,1,14,18,9,17
E02000816,24,40,24,23,30,47,34,75
E02000817,10,21,11,7,22,44,72,48
E02000818,24,49,26,12,17,45,32,34
E02000819,19,54,32,14,17,45,34,45
E02000820,26,65,17,4,32,37,36,47
E02000821,16,24,31,9,16,45,29,86
E02000822,16,36,24,7,20,42,27,48
E02000823,29,70,27,8,16,37,43,47
E02000824,9,26,17,14,21,27,26,71
E02000825,7,27,27,10,27,52,34,64
E02000826,20,30,31,7,29,39,29,68
E02000827,12,40,20,11,37,37,49,65
E02000828,5,27,17,9,18,64,39,65
E02000829,13,52,36,16,40,57,62,50
E02000830,36,58,30,24,23,30,24,41
E02000831,19,40,24,10,21,34,38,42
E02000832,6,32,22,9,24,40,29,70
E02000833,15,31,16,12,11,33,15,43
E02000834,11,43,23,13,14,29,15,34
E02000835,11,34,10,12,16,27,24,51
E02000836,10,41,25,8,8,19,21,26
E02000837,16,35,23,7,3,26,12,14
E02000838,6,51,31,10,12,28,19,37
E02000839,15,31,17,7,11,32,9,22
E02006802,32,52,34,14,13,34,21,65
E02000864,22,54,27,19,25,44,33,67
E02000865,28,55,29,11,9,49,17,49
E02000866,30,91,34,16,27,39,33,49
E02000867,56,113,55,16,35,52,25,50
E02000868,27,49,31,16,12,56,12,46
E02000869,20,45,24,9,13,36,15,36
